Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_MI,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Gndr,Rndrng_Prvdr_Ent_Cd,Rndrng_Prvdr_St1,Rndrng_Prvdr_St2,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Rndrng_Prvdr_Cntry,Rndrng_Prvdr_Type,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1003887704,Ilowite,Robert,K,D.O.,M,I,505 Omni Dr,The Dermatology Center,Hillsborough,NJ,34,8844,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11301,"Shaving of 0.6 centimeters to 1.0 centimeters skin growth of the trunk, arms, or legs",N,O,23,27.0,24,209.0,116.9,93.466666667,83.384074074
1003891052,Conroy,Michael,P,MD,M,I,7450 Hospital Drive,Ste 370,Dublin,OH,39,43016,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,157,178.0,178,174.26893258,97.888089888,70.605337079,74.537247191
1003893868,Rogers,Hudson,C,M.D.,M,I,9295 Medical Plaza Dr,Suite B,Charleston,SC,45,29406,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11000,"Removal of inflamed or infected skin, up to 10% of body surface",N,O,11,13.0,13,80.0,50.695384615,35.356153846,37.643846154
1003895004,Bermudez,Rene,,DO,M,I,720 Jefferson St,,Whiteville,NC,37,28472,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,351,472.0,472,200.56576271,98.524237288,70.661440678,73.913877119
1003895756,Cormier,Michael,E,M.D.,M,I,2000 Tybee St,,Lake Charles,LA,22,70605,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,697,945.0,945,326.29900529,96.251777778,69.297693122,75.768253968
1003896036,Moyer,Stephen,D,DO,M,I,589 W Hollis St,,Nashua,NH,33,3062,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,395,455.0,455,271.83894505,108.54336264,76.65978022,72.622241758
1003897596,Ruschak,Paul,J,MD,M,I,100 Stoops Dr,Suite 220,Monongahela,PA,42,15063,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,205,231.0,231,150.0,101.25,65.883116883,68.773939394
1003898099,Altman,Roger,W,M.D.,M,I,32615 Us Highway 19 N,Suite 1,Palm Harbor,FL,12,34684,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,146,178.0,178,204.70820225,93.192303371,67.515898876,69.346685393
1003899626,Cropley,Thomas,G,M.D.,M,I,1221 Lee St,,Charlottesville,VA,51,22908,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,83,90.0,90,265.0,28.882777778,19.924,19.389
1003900457,Robison,Dixon,L,M.D.,M,I,24 E. Broadway,,Butte,MT,30,59701,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,238,262.0,261,316.3640458,98.534274809,64.565572519,62.877137405
1003903873,Helfrich,Yolanda,R,MD,F,I,1500 E Medical Center Dr,,Ann Arbor,MI,26,48109,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,158,162.0,162,155.0,25.691481481,17.156111111,16.351790123
1003904285,Arthur,Allison,K,M.D.,F,I,7335 W Sand Lake Rd Ste 200,,Orlando,FL,12,32819,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,194,243.0,243,197.0,88.46909465,68.188641975,70.208148148
1003909458,Pacheco,Theresa,,MD,F,I,12605 E 16th Ave,,Aurora,CO,8,80045,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,76,79.0,79,202.0,29.123797468,23.020506329,22.360126582
1003919994,Greeson,Charles,E,M.D.,M,I,120 E Beauregard Ave,,San Angelo,TX,48,76903,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,12,12.0,12,337.0,121.84083333,89.613333333,91.2225
1003922162,Shamban,Ava,T,MD,F,I,2021 Santa Monica Blvd,Suite 600e,Santa Monica,CA,6,90404,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,14,15.0,15,190.0,141.12,107.48266667,93.721333333
1003922592,Cognetta,Armand,B,M.D.,M,I,1707 Riggins Rd,,Tallahassee,FL,12,32308,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,387,520.0,520,172.0,64.387173077,48.588596154,49.916730769
1003925215,Ignatovich,Yana,V,M.D.,F,I,730 Weiland Rd,,Rochester,NY,36,14626,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,35,39.0,39,167.0,94.449230769,73.048205128,74.556923077
1003952086,Nguyen,Tri,M,M.D.,M,I,715 N Fielder Rd,,Arlington,TX,48,76012,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,105,144.0,144,107.06201389,97.769097222,70.724930556,71.916458333
1003954181,Mcnaughton,Philip,Z,M.D.,M,I,7805 Waters Ave Ste 9a,,Savannah,GA,13,31406,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,21,23.0,23,92.260869565,80.830434783,56.58173913,61.143043478
1003963976,Hayes,Benjamin,,"MD, PHD",M,I,3098 Campbell Station Pkwy Ste A201,,Spring Hill,TN,47,37174,2.0,"Metropolitan area high commuting: primary flow 30% or more to a urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,272,300.0,300,207.0,87.1838,65.0446,73.6753
1003966094,Slagel,G,A,MD,M,I,101 Yorktown Dr,,Fayetteville,GA,13,30214,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,128,140.0,140,306.0,101.87228571,71.547142857,70.066571429
1003973413,Pinski,Kevin,S,M.D.,M,I,150 N Michigan Ave Ste 1200,,Chicago,IL,17,60601,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,107,129.0,129,149.22736434,95.844031008,72.263178295,71.578372093
1003975699,Reisinger,Diane,M,MD,F,I,2019 Galisteo St Ste N9b,,Santa Fe,NM,35,87505,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,12031,"Repair of wound (2.5 centimeters or less) of the scalp, underarms, trunk, arms, and/or legs",N,O,20,21.0,21,465.0,146.73285714,117.79714286,121.76428571
1003979899,Harris,Annette,,MD,F,I,7505 Main St,Suite 300,Houston,TX,48,77030,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,215,256.0,256,334.884375,100.584375,75.235585938,71.716171875
1003981044,Gustovich,Carla,,MD,F,I,13192 Dallas Pkwy Ste 620,,Frisco,TX,48,75033,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,181,210.0,210,335.15,92.852047619,68.985380952,70.246238095
1003988718,Azar,Angela,,,F,I,935 Northern Blvd Ste 106,,Great Neck,NY,36,11021,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10061,Drainage of multiple abscess,N,O,15,17.0,17,402.94117647,268.80647059,212.52941176,166.84529412
1003992991,Goldstein,Jeffrey,B,M.D.,M,I,600 Mamaroneck Ave,Suite 200,Harrison,NY,36,10528,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,51,52.0,52,430.47846154,124.94865385,96.553653846,78.029038462
1003995291,Frederickson,Kim,S,MD,F,I,400 Professional Center Drive,Suite 414 Novato Dermatology Associates,Novato,CA,6,94947,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,26,31.0,31,160.0,151.04580645,118.73096774,95.018064516
1003996828,Thoene,Michael,J,M.D.,M,I,514 S Magnolia Ave,,El Cajon,CA,6,92020,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,20,20.0,20,143.0,114.76,82.19,72.263
1013004860,Peters,John,S,D.O.,M,I,301 Andrews Ave,Lyster Army Health Clinic,Fort Rucker,AL,01,36362,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,42,43.0,43,193.58139535,88.2,68.94,73.968372093
1013008176,Slover,Carol,C,MD,F,I,9500 Euclid Ave,,Cleveland,OH,39,44195,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,17000,Destruction of skin growth,N,O,24,24.0,24,199.0,49.709166667,10.445416667,12.485416667
1013012459,Gilbert,Stanley,C,M.D.,M,I,905 Squalicum Way,Ste 101,Bellingham,WA,53,98225,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,69,71.0,71,278.90605634,97.545633803,68.10028169,65.333098592
1013013978,Orengo,Ida,F,MD,F,I,6620 Main St Ste 1425,,Houston,TX,48,77030,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,109,145.0,145,516.0,78.532551724,60.37537931,56.442413793
1013018993,Hutchins,Mary,E,M.D.,F,I,1665 Valley Center Pkwy,Suite 120,Bethlehem,PA,42,18017,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,258,279.0,279,121.0,96.314695341,70.167634409,71.413870968
1013022292,Ballo,Frances,S,MD,F,I,2806 Riverview Dr,,Green Bay,WI,55,54313,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,147,170.0,170,286.83,92.257705882,63.554235294,66.297588235
1013024728,Borchers,Samia,W,MD,F,I,5727 Far Hills Ave,,Dayton,OH,39,45429,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,17,18.0,18,145.0,116.52111111,75.863888889,79.343888889
1013028687,Persaud,Andrea,N,M.D.,F,I,215 East 95th Street,,New York,NY,36,10128,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,99204,"New patient outpatient visit, total time 45-59 minutes",N,O,13,13.0,13,280.0,200.41538462,157.72923077,130.14692308
1013039072,Farley,Victoria,G,M.D.,F,I,6460 Medical Center St Ste 200,,Las Vegas,NV,32,89148,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,176,209.0,209,187.16023923,88.990813397,68.48923445,66.863875598
1013049188,Chang,Anne Lynn,S,M.D.,F,I,300 Pasteur Dr,,Stanford,CA,06,94305,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,61,79.0,79,477.7721519,33.463164557,24.030126582,20.230886076
1013054394,Shrift,Kathryn,,MD,F,I,7910 N Shadeland Ave,,Indianapolis,IN,18,46250,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,102,120.0,120,150.0,77.969416667,55.9925,59.721
1013076678,Kenney,Robert,L,D.O,M,I,325b Kennedy Memorial Dr,,Waterville,ME,23,4901,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,40,42.0,42,59.0,28.712142857,20.872142857,21.324285714
1013091396,Wang,James,T,M.D.,M,I,29833 Santa Margarita Pkwy,100,Rancho Santa Margarita,CA,06,92688,1.1,"Secondary flow 30% to <50% to a larger urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,16,17.0,17,172.05882353,137.25470588,110.05411765,96.117647059
1013091958,Kinsley,Kelly,A,M.D.,M,I,4715 Valley East Blvd,Suite 3,Arcata,CA,06,95521,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,179,201.0,201,184.0,101.04054726,71.660348259,69.786169154
1013093574,Dillon,William,I,M.D.,M,I,1037 Conneaut Ave,Suite 201,Bowling Green,OH,39,43402,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,268,321.0,321,102.66604361,98.787507788,67.516604361,71.294641745
1013100049,Nakib,Sarah,,"MD, MPH",F,I,601 N Caroline St,,Baltimore,MD,24,21287,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,132,171.0,171,235.0,109.28614035,83.468128655,68.63245614
1013103837,Prawer,Scott,P,MD,M,I,7205 University Ave Ne,,Fridley,MN,27,55432,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,180,194.0,194,158.0,99.232783505,69.259896907,68.99814433
1013114602,Wang,Frank,,MD,M,I,1500 E. Medical Ctr Dr,1st Floor Taubman Center Recp B,Ann Arbor,MI,26,48109,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,42,43.0,43,155.0,26.35627907,19.991860465,19.064651163
1013122753,Jones,Christopher,,M.D.,M,I,3010 Williams Dr,Suite 177,Georgetown,TX,48,78628,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10040,Acne surgery,N,O,15,15.0,15,244.70933333,114.932,79.927333333,81.638666667
1013126390,Carletti,Michael,D,D.O.,M,I,855 Montgomery St,,Fort Worth,TX,48,76107,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,71,96.0,96,207.625,81.423958333,63.494375,63.243958333
1013138874,Akhavan,Arash,,"M.D., F.A.A.D.",M,I,200 W 57th St,Suite 510,New York,NY,36,10019,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,12,12.0,12,235.33166667,109.2425,87.3925,76.479166667
1013142116,Martin,Jo,M,MD,F,I,9900 Se Sunnyside Rd,"Nw Permanente Pc, Physicians And Surgeons",Clackamas,OR,41,97015,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,110,138.0,138,350.0,97.954202899,72.52115942,67.783478261
1013145234,Basnett,Andrew,M,M.D.,M,I,401 N Keene St,,Columbia,MO,29,65201,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,348,439.0,439,188.72892938,77.545512528,53.802801822,60.89
1013146307,Elbuluk,Nada,M,MD,F,I,1450 San Pablo St Ste 2000,,Los Angeles,CA,06,90033,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,14,16.0,16,377.0,30.945,24.79,22.36
1013146836,Sartori Valinotti,Julio,C,MD,M,I,200 1st St Sw,,Rochester,MN,27,55905,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,56,56.0,56,34.575357143,25.42375,17.740535714,18.049107143
1013150630,Harper,Chris,,M.D.,M,I,297 W Artesia St,Suite A,Pomona,CA,06,91768,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,108,136.0,136,242.71323529,117.59727941,92.323823529,78.567647059
1013160548,Pho,Lana,N,M.D.,F,I,50 N Medical Dr,,Salt Lake City,UT,49,84132,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,224,260.0,260,184.0,96.573807692,66.3165,70.487346154
1013160563,Landsteiner,Pamela,,M.D.,F,I,920 E 1st St Ste P201,,Duluth,MN,27,55805,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,F,105,114.0,114,91.184210526,26.363070175,17.574035088,17.595087719
1013163211,Albahhar,Majdy,A,MD,M,I,4201 B Anderson Avenue,Suite 2,Manhattan,KS,20,66503,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,305,360.0,360,187.0,93.328916667,70.816527778,75.614666667
1013170125,Ringger,Benjamin,C,MD,M,I,2288 N Merritt Creek Loop,,Coeur D Alene,ID,16,83814,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,91,96.0,96,167.0,84.805416667,60.692708333,66.997708333
1013170695,O'neill,Brendan,,M.D.,M,I,1490 N Turquoise Dr,,Flagstaff,AZ,04,86001,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,155,175.0,175,153.26,84.102457143,65.304914286,67.021542857
1013181916,Garcia,Annabelle,L,MD,F,I,1314 E Sonterra Blvd Ste 2201,,San Antonio,TX,48,78258,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,189,211.0,211,202.58236967,94.351848341,70.444739336,72.691327014
1013181999,Kwasniak,Laura,A,MD,F,I,6551 Wilson Mills Rd,Suite 101,Mayfield Village,OH,39,44143,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,57,63.0,63,137.0,118.65666667,90.13015873,92.62015873
1013187764,Laub,David,A,M.D.,M,I,591 Redwood Hwy,Suite 2210,Mill Valley,CA,06,94941,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,47,53.0,53,186.0,143.13207547,108.13698113,87.319245283
1013195759,Mattei,Peter,L,M.D.,M,I,125 Fox Hollow Rd Ste 210,,Pinehurst,NC,37,28374,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,43,49.0,49,147.59061224,91.667142857,60.197755102,63.848979592
1013195908,Dunnigan,Michael,P,DO,M,I,8506 Wesley St,,Greenville,TX,48,75402,5.0,"Micropolitan high commuting: primary flow 30% or more to a urban cluster of 10,000 to 49,999",US,Dermatology,Y,11102,Tangential biopsy of single skin lesion,N,O,137,162.0,162,334.45740741,91.629074074,69.254074074,70.99654321
1013199868,Chuang,Gary,S,M.D.,M,I,3475 Torrance Blvd Ste E,,Torrance,CA,06,90503,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Dermatology,Y,10060,Drainage of abscess,N,O,13,18.0,18,282.0,141.12,110.26,96.442777778
